passenger1Id,passenger2Id,numberOfFlightsTogether,from,to
2152,2193,3,2017-01-01,2017-01-31
2102,2112,3,2017-01-01,2017-01-31
2108,2195,3,2017-01-01,2017-01-31
2118,2132,3,2017-01-01,2017-01-31
2161,2194,3,2017-01-01,2017-01-31
2156,2194,3,2017-01-01,2017-01-31
2177,2195,3,2017-01-01,2017-01-31
2223,2266,3,2017-01-01,2017-01-31
2250,2299,3,2017-01-01,2017-01-31
2214,2269,3,2017-01-01,2017-01-31
2209,2215,3,2017-01-01,2017-01-31
2233,2283,3,2017-01-01,2017-01-31
2217,2257,3,2017-01-01,2017-01-31
2236,2267,3,2017-01-01,2017-01-31
2242,2248,3,2017-01-01,2017-01-31
2218,2220,3,2017-01-01,2017-01-31
2258,2259,3,2017-01-01,2017-01-31
2207,2282,3,2017-01-01,2017-01-31
2235,2261,3,2017-01-01,2017-01-31
2243,2253,3,2017-01-01,2017-01-31
2219,2232,3,2017-01-01,2017-01-31
2254,2261,3,2017-01-01,2017-01-31
2478,2485,3,2017-01-01,2017-01-31
2404,2467,3,2017-01-01,2017-01-31
2404,2417,3,2017-01-01,2017-01-31
2568,2575,3,2017-01-01,2017-01-31
2510,2584,3,2017-01-01,2017-01-31
2666,2673,3,2017-01-01,2017-01-31
2612,2644,3,2017-01-01,2017-01-31
2628,2654,3,2017-01-01,2017-01-31
2726,2746,3,2017-01-01,2017-01-31
3005,3089,3,2017-01-01,2017-01-31
459,1240,3,2017-01-01,2017-01-31
3164,3176,3,2017-01-01,2017-01-31
3136,3177,3,2017-01-01,2017-01-31
3170,3176,3,2017-01-01,2017-01-31
232,605,3,2017-01-01,2017-01-31
210,3123,3,2017-01-01,2017-01-31
294,646,3,2017-01-01,2017-01-31
294,645,3,2017-01-01,2017-01-31
658,3157,3,2017-01-01,2017-01-31
658,3123,3,2017-01-01,2017-01-31
698,3157,3,2017-01-01,2017-01-31
755,3402,3,2017-01-01,2017-01-31
368,3493,3,2017-01-01,2017-01-31
739,3444,3,2017-01-01,2017-01-31
752,3439,3,2017-01-01,2017-01-31
366,3413,3,2017-01-01,2017-01-31
366,3477,3,2017-01-01,2017-01-31
4006,4049,3,2017-01-01,2017-01-31
4012,4013,3,2017-01-01,2017-01-31
603,3172,3,2017-01-01,2017-01-31
292,3174,3,2017-01-01,2017-01-31
2183,3155,3,2017-01-01,2017-01-31
673,3134,3,2017-01-01,2017-01-31
673,2197,3,2017-01-01,2017-01-31
281,602,3,2017-01-01,2017-01-31
221,655,3,2017-01-01,2017-01-31
443,2573,3,2017-01-01,2017-01-31
1625,2803,3,2017-01-01,2017-01-31
431,2391,3,2017-01-01,2017-01-31
218,1023,3,2017-01-01,2017-01-31
295,724,3,2017-01-01,2017-01-31
2186,3436,3,2017-01-01,2017-01-31
3114,3410,3,2017-01-01,2017-01-31
4348,4370,3,2017-01-01,2017-01-31
4312,4383,3,2017-01-01,2017-01-31
326,390,3,2017-01-01,2017-01-31
343,349,3,2017-01-01,2017-01-31
335,347,3,2017-01-01,2017-01-31
414,476,3,2017-01-01,2017-01-31
425,438,3,2017-01-01,2017-01-31
528,578,3,2017-01-01,2017-01-31
522,580,3,2017-01-01,2017-01-31
627,695,3,2017-01-01,2017-01-31
659,665,3,2017-01-01,2017-01-31
713,775,3,2017-01-01,2017-01-31
839,881,3,2017-01-01,2017-01-31
833,865,3,2017-01-01,2017-01-31
812,895,3,2017-01-01,2017-01-31
823,874,3,2017-01-01,2017-01-31
852,872,3,2017-01-01,2017-01-31
849,899,3,2017-01-01,2017-01-31
1019,1033,3,2017-01-01,2017-01-31
1064,1099,3,2017-01-01,2017-01-31
204,223,3,2017-01-01,2017-01-31
304,314,3,2017-01-01,2017-01-31
316,393,3,2017-01-01,2017-01-31
312,326,3,2017-01-01,2017-01-31
510,528,3,2017-01-01,2017-01-31
837,879,3,2017-01-01,2017-01-31
838,845,3,2017-01-01,2017-01-31
838,867,3,2017-01-01,2017-01-31
927,944,3,2017-01-01,2017-01-31
968,991,3,2017-01-01,2017-01-31
1206,1279,3,2017-01-01,2017-01-31
1259,1285,3,2017-01-01,2017-01-31
1250,1270,3,2017-01-01,2017-01-31
1263,1279,3,2017-01-01,2017-01-31
1472,1488,3,2017-01-01,2017-01-31
760,1002,3,2017-01-01,2017-01-31
758,1001,3,2017-01-01,2017-01-31
774,1095,3,2017-01-01,2017-01-31
392,773,3,2017-01-01,2017-01-31
376,716,3,2017-01-01,2017-01-31
799,1057,3,2017-01-01,2017-01-31
1066,1271,3,2017-01-01,2017-01-31
369,1236,3,2017-01-01,2017-01-31
343,1254,3,2017-01-01,2017-01-31
1504,1542,3,2017-01-01,2017-01-31
1977,1986,3,2017-01-01,2017-01-31
1961,1981,3,2017-01-01,2017-01-31
1960,1982,3,2017-01-01,2017-01-31
1907,1959,3,2017-01-01,2017-01-31
1910,1957,3,2017-01-01,2017-01-31
1910,1998,3,2017-01-01,2017-01-31
1981,1989,3,2017-01-01,2017-01-31
1914,1941,3,2017-01-01,2017-01-31
1914,1984,3,2017-01-01,2017-01-31
1966,1969,3,2017-01-01,2017-01-31
1929,1984,3,2017-01-01,2017-01-31
1987,2000,3,2017-01-01,2017-01-31
1906,1944,3,2017-01-01,2017-01-31
1950,1971,3,2017-01-01,2017-01-31
1938,1982,3,2017-01-01,2017-01-31
1976,1982,3,2017-01-01,2017-01-31
1957,1977,3,2017-01-01,2017-01-31
1934,1963,3,2017-01-01,2017-01-31
1972,1993,3,2017-01-01,2017-01-31
1939,1961,3,2017-01-01,2017-01-31
1903,1984,3,2017-01-01,2017-01-31
1902,1936,3,2017-01-01,2017-01-31
2101,2133,3,2017-01-01,2017-01-31
2159,2175,3,2017-01-01,2017-01-31
2166,2192,3,2017-01-01,2017-01-31
2117,2196,3,2017-01-01,2017-01-31
2104,2159,3,2017-01-01,2017-01-31
2248,2294,3,2017-01-01,2017-01-31
2277,2292,3,2017-01-01,2017-01-31
2220,2237,3,2017-01-01,2017-01-31
2282,2290,3,2017-01-01,2017-01-31
2226,2254,3,2017-01-01,2017-01-31
2218,2243,3,2017-01-01,2017-01-31
2239,2254,3,2017-01-01,2017-01-31
2259,2265,3,2017-01-01,2017-01-31
2219,2298,3,2017-01-01,2017-01-31
2447,2469,3,2017-01-01,2017-01-31
2450,2496,3,2017-01-01,2017-01-31
2430,2459,3,2017-01-01,2017-01-31
2571,2586,3,2017-01-01,2017-01-31
2547,2600,3,2017-01-01,2017-01-31
2503,2525,3,2017-01-01,2017-01-31
2565,2576,3,2017-01-01,2017-01-31
2528,2586,3,2017-01-01,2017-01-31
2528,2547,3,2017-01-01,2017-01-31
3128,3136,3,2017-01-01,2017-01-31
3117,3120,3,2017-01-01,2017-01-31
210,677,3,2017-01-01,2017-01-31
624,3146,3,2017-01-01,2017-01-31
276,3132,3,2017-01-01,2017-01-31
733,3491,3,2017-01-01,2017-01-31
759,3411,3,2017-01-01,2017-01-31
763,3411,3,2017-01-01,2017-01-31
4021,4049,3,2017-01-01,2017-01-31
4059,4063,3,2017-01-01,2017-01-31
290,3155,3,2017-01-01,2017-01-31
221,3155,3,2017-01-01,2017-01-31
443,2567,3,2017-01-01,2017-01-31
248,2586,3,2017-01-01,2017-01-31
610,1693,3,2017-01-01,2017-01-31
255,443,3,2017-01-01,2017-01-31
39,430,3,2017-01-01,2017-01-31
740,2178,3,2017-01-01,2017-01-31
218,3483,3,2017-01-01,2017-01-31
751,3151,3,2017-01-01,2017-01-31
247,763,3,2017-01-01,2017-01-31
3114,3471,3,2017-01-01,2017-01-31
3151,3444,3,2017-01-01,2017-01-31
4316,4345,3,2017-01-01,2017-01-31
4328,4369,3,2017-01-01,2017-01-31
242,256,3,2017-01-01,2017-01-31
337,390,3,2017-01-01,2017-01-31
383,390,3,2017-01-01,2017-01-31
357,390,3,2017-01-01,2017-01-31
371,387,3,2017-01-01,2017-01-31
435,461,3,2017-01-01,2017-01-31
557,595,3,2017-01-01,2017-01-31
525,584,3,2017-01-01,2017-01-31
574,585,3,2017-01-01,2017-01-31
680,695,3,2017-01-01,2017-01-31
638,677,3,2017-01-01,2017-01-31
677,693,3,2017-01-01,2017-01-31
738,770,3,2017-01-01,2017-01-31
770,776,3,2017-01-01,2017-01-31
732,748,3,2017-01-01,2017-01-31
713,767,3,2017-01-01,2017-01-31
713,769,3,2017-01-01,2017-01-31
735,736,3,2017-01-01,2017-01-31
725,784,3,2017-01-01,2017-01-31
756,784,3,2017-01-01,2017-01-31
844,852,3,2017-01-01,2017-01-31
827,874,3,2017-01-01,2017-01-31
841,881,3,2017-01-01,2017-01-31
870,897,3,2017-01-01,2017-01-31
811,839,3,2017-01-01,2017-01-31
813,859,3,2017-01-01,2017-01-31
851,895,3,2017-01-01,2017-01-31
986,991,3,2017-01-01,2017-01-31
1064,1080,3,2017-01-01,2017-01-31
210,234,3,2017-01-01,2017-01-31
211,227,3,2017-01-01,2017-01-31
702,776,3,2017-01-01,2017-01-31
711,770,3,2017-01-01,2017-01-31
1083,1091,3,2017-01-01,2017-01-31
1039,1058,3,2017-01-01,2017-01-31
1086,1099,3,2017-01-01,2017-01-31
1237,1257,3,2017-01-01,2017-01-31
385,701,3,2017-01-01,2017-01-31
354,731,3,2017-01-01,2017-01-31
354,758,3,2017-01-01,2017-01-31
703,1038,3,2017-01-01,2017-01-31
752,1038,3,2017-01-01,2017-01-31
719,1044,3,2017-01-01,2017-01-31
313,716,3,2017-01-01,2017-01-31
313,750,3,2017-01-01,2017-01-31
760,1045,3,2017-01-01,2017-01-31
786,1029,3,2017-01-01,2017-01-31
768,1038,3,2017-01-01,2017-01-31
761,1044,3,2017-01-01,2017-01-31
707,1001,3,2017-01-01,2017-01-31
1063,1269,3,2017-01-01,2017-01-31
1537,1544,3,2017-01-01,2017-01-31
1619,1637,3,2017-01-01,2017-01-31
1907,1963,3,2017-01-01,2017-01-31
1907,1929,3,2017-01-01,2017-01-31
1925,1952,3,2017-01-01,2017-01-31
1990,1992,3,2017-01-01,2017-01-31
1912,1943,3,2017-01-01,2017-01-31
1964,1965,3,2017-01-01,2017-01-31
1952,1984,3,2017-01-01,2017-01-31
1930,1962,3,2017-01-01,2017-01-31
1956,1988,3,2017-01-01,2017-01-31
1951,1995,3,2017-01-01,2017-01-31
1920,1961,3,2017-01-01,2017-01-31
1909,1943,3,2017-01-01,2017-01-31
1909,1969,3,2017-01-01,2017-01-31
1905,1925,3,2017-01-01,2017-01-31
1953,1978,3,2017-01-01,2017-01-31
1915,1923,3,2017-01-01,2017-01-31
1926,1931,3,2017-01-01,2017-01-31
1939,1958,3,2017-01-01,2017-01-31
1923,1969,3,2017-01-01,2017-01-31
1923,1949,3,2017-01-01,2017-01-31
1975,1977,3,2017-01-01,2017-01-31
2172,2184,3,2017-01-01,2017-01-31
2271,2291,3,2017-01-01,2017-01-31
2280,2283,3,2017-01-01,2017-01-31
2262,2271,3,2017-01-01,2017-01-31
2230,2232,3,2017-01-01,2017-01-31
2202,2252,3,2017-01-01,2017-01-31
2233,2265,3,2017-01-01,2017-01-31
2266,2293,3,2017-01-01,2017-01-31
2255,2263,3,2017-01-01,2017-01-31
2231,2289,3,2017-01-01,2017-01-31
2204,2213,3,2017-01-01,2017-01-31
2283,2299,3,2017-01-01,2017-01-31
2218,2274,3,2017-01-01,2017-01-31
2269,2286,3,2017-01-01,2017-01-31
2213,2224,3,2017-01-01,2017-01-31
2294,2298,3,2017-01-01,2017-01-31
2229,2258,3,2017-01-01,2017-01-31
2405,2436,3,2017-01-01,2017-01-31
2405,2437,3,2017-01-01,2017-01-31
2459,2496,3,2017-01-01,2017-01-31
2407,2413,3,2017-01-01,2017-01-31
2441,2462,3,2017-01-01,2017-01-31
2427,2478,3,2017-01-01,2017-01-31
2521,2565,3,2017-01-01,2017-01-31
2731,2753,3,2017-01-01,2017-01-31
3077,3089,3,2017-01-01,2017-01-31
3049,3089,3,2017-01-01,2017-01-31
3123,3149,3,2017-01-01,2017-01-31
3153,3170,3,2017-01-01,2017-01-31
3119,3170,3,2017-01-01,2017-01-31
3152,3157,3,2017-01-01,2017-01-31
3165,3175,3,2017-01-01,2017-01-31
3116,3199,3,2017-01-01,2017-01-31
294,3104,3,2017-01-01,2017-01-31
255,3112,3,2017-01-01,2017-01-31
211,615,3,2017-01-01,2017-01-31
248,698,3,2017-01-01,2017-01-31
1228,1506,3,2017-01-01,2017-01-31
1561,2674,3,2017-01-01,2017-01-31
1053,3447,3,2017-01-01,2017-01-31
4043,4058,3,2017-01-01,2017-01-31
4038,4043,3,2017-01-01,2017-01-31
4056,4096,3,2017-01-01,2017-01-31
4014,4074,3,2017-01-01,2017-01-31
218,673,3,2017-01-01,2017-01-31
602,3167,3,2017-01-01,2017-01-31
602,2199,3,2017-01-01,2017-01-31
286,649,3,2017-01-01,2017-01-31
655,3151,3,2017-01-01,2017-01-31
649,2175,3,2017-01-01,2017-01-31
649,3154,3,2017-01-01,2017-01-31
398,3076,3,2017-01-01,2017-01-31
244,1001,3,2017-01-01,2017-01-31
679,3471,3,2017-01-01,2017-01-31
4316,4379,3,2017-01-01,2017-01-31
4314,4365,3,2017-01-01,2017-01-31
4350,4360,3,2017-01-01,2017-01-31
4378,4393,3,2017-01-01,2017-01-31
242,276,3,2017-01-01,2017-01-31
231,266,3,2017-01-01,2017-01-31
346,384,3,2017-01-01,2017-01-31
537,580,3,2017-01-01,2017-01-31
657,695,3,2017-01-01,2017-01-31
682,698,3,2017-01-01,2017-01-31
662,663,3,2017-01-01,2017-01-31
625,684,3,2017-01-01,2017-01-31
714,796,3,2017-01-01,2017-01-31
714,757,3,2017-01-01,2017-01-31
717,800,3,2017-01-01,2017-01-31
756,787,3,2017-01-01,2017-01-31
839,878,3,2017-01-01,2017-01-31
833,841,3,2017-01-01,2017-01-31
844,872,3,2017-01-01,2017-01-31
878,897,3,2017-01-01,2017-01-31
831,897,3,2017-01-01,2017-01-31
843,865,3,2017-01-01,2017-01-31
806,872,3,2017-01-01,2017-01-31
215,234,3,2017-01-01,2017-01-31
208,230,3,2017-01-01,2017-01-31
320,337,3,2017-01-01,2017-01-31
718,782,3,2017-01-01,2017-01-31
802,813,3,2017-01-01,2017-01-31
802,831,3,2017-01-01,2017-01-31
916,986,3,2017-01-01,2017-01-31
1033,1086,3,2017-01-01,2017-01-31
1033,1088,3,2017-01-01,2017-01-31
1018,1099,3,2017-01-01,2017-01-31
1235,1259,3,2017-01-01,2017-01-31
1203,1231,3,2017-01-01,2017-01-31
391,1232,3,2017-01-01,2017-01-31
1445,1449,3,2017-01-01,2017-01-31
382,705,3,2017-01-01,2017-01-31
382,739,3,2017-01-01,2017-01-31
378,778,3,2017-01-01,2017-01-31
368,737,3,2017-01-01,2017-01-31
315,729,3,2017-01-01,2017-01-31
793,1043,3,2017-01-01,2017-01-31
309,773,3,2017-01-01,2017-01-31
313,764,3,2017-01-01,2017-01-31
308,799,3,2017-01-01,2017-01-31
308,746,3,2017-01-01,2017-01-31
1509,1576,3,2017-01-01,2017-01-31
1960,1963,3,2017-01-01,2017-01-31
1907,1960,3,2017-01-01,2017-01-31
1910,1984,3,2017-01-01,2017-01-31
1910,1914,3,2017-01-01,2017-01-31
1921,1952,3,2017-01-01,2017-01-31
1901,1913,3,2017-01-01,2017-01-31
1912,1991,3,2017-01-01,2017-01-31
1929,1952,3,2017-01-01,2017-01-31
1904,1905,3,2017-01-01,2017-01-31
1978,1979,3,2017-01-01,2017-01-31
1924,1956,3,2017-01-01,2017-01-31
1927,1935,3,2017-01-01,2017-01-31
1920,2000,3,2017-01-01,2017-01-31
1909,1921,3,2017-01-01,2017-01-31
1905,1970,3,2017-01-01,2017-01-31
1935,1946,3,2017-01-01,2017-01-31
1916,1921,3,2017-01-01,2017-01-31
1963,1975,3,2017-01-01,2017-01-31
1919,1997,3,2017-01-01,2017-01-31
1919,1988,3,2017-01-01,2017-01-31
1938,1984,3,2017-01-01,2017-01-31
1938,1964,3,2017-01-01,2017-01-31
1938,1967,3,2017-01-01,2017-01-31
1915,1949,3,2017-01-01,2017-01-31
1926,1964,3,2017-01-01,2017-01-31
1923,1974,3,2017-01-01,2017-01-31
1913,1964,3,2017-01-01,2017-01-31
1902,1979,3,2017-01-01,2017-01-31
2133,2150,3,2017-01-01,2017-01-31
2184,2194,3,2017-01-01,2017-01-31
2161,2177,3,2017-01-01,2017-01-31
2106,2191,3,2017-01-01,2017-01-31
2121,2159,3,2017-01-01,2017-01-31
2227,2274,3,2017-01-01,2017-01-31
2201,2244,3,2017-01-01,2017-01-31
2232,2269,3,2017-01-01,2017-01-31
2261,2296,3,2017-01-01,2017-01-31
2251,2265,3,2017-01-01,2017-01-31
2263,2281,3,2017-01-01,2017-01-31
2228,2230,3,2017-01-01,2017-01-31
2231,2280,3,2017-01-01,2017-01-31
2242,2286,3,2017-01-01,2017-01-31
2238,2256,3,2017-01-01,2017-01-31
2267,2281,3,2017-01-01,2017-01-31
2308,2325,3,2017-01-01,2017-01-31
2458,2496,3,2017-01-01,2017-01-31
2459,2462,3,2017-01-01,2017-01-31
2447,2473,3,2017-01-01,2017-01-31
2412,2450,3,2017-01-01,2017-01-31
2430,2478,3,2017-01-01,2017-01-31
2538,2600,3,2017-01-01,2017-01-31
2534,2586,3,2017-01-01,2017-01-31
2527,2586,3,2017-01-01,2017-01-31
2503,2510,3,2017-01-01,2017-01-31
2525,2570,3,2017-01-01,2017-01-31
2515,2525,3,2017-01-01,2017-01-31
2604,2629,3,2017-01-01,2017-01-31
2629,2689,3,2017-01-01,2017-01-31
2612,2656,3,2017-01-01,2017-01-31
2822,2833,3,2017-01-01,2017-01-31
2833,2877,3,2017-01-01,2017-01-31
3059,3063,3,2017-01-01,2017-01-31
3127,3157,3,2017-01-01,2017-01-31
3119,3161,3,2017-01-01,2017-01-31
3110,3113,3,2017-01-01,2017-01-31
650,3199,3,2017-01-01,2017-01-31
275,677,3,2017-01-01,2017-01-31
605,3157,3,2017-01-01,2017-01-31
611,3146,3,2017-01-01,2017-01-31
276,615,3,2017-01-01,2017-01-31
264,665,3,2017-01-01,2017-01-31
1598,2697,3,2017-01-01,2017-01-31
369,2608,3,2017-01-01,2017-01-31
1561,2667,3,2017-01-01,2017-01-31
739,3476,3,2017-01-01,2017-01-31
3904,3966,3,2017-01-01,2017-01-31
3908,3931,3,2017-01-01,2017-01-31
4041,4045,3,2017-01-01,2017-01-31
4043,4098,3,2017-01-01,2017-01-31
4033,4041,3,2017-01-01,2017-01-31
272,3155,3,2017-01-01,2017-01-31
247,2106,3,2017-01-01,2017-01-31
2822,3076,3,2017-01-01,2017-01-31
2178,3490,3,2017-01-01,2017-01-31
281,3421,3,2017-01-01,2017-01-31
746,3193,3,2017-01-01,2017-01-31
3193,3414,3,2017-01-01,2017-01-31
1053,3195,3,2017-01-01,2017-01-31
1023,2178,3,2017-01-01,2017-01-31
716,2152,3,2017-01-01,2017-01-31
4311,4378,3,2017-01-01,2017-01-31
4302,4308,3,2017-01-01,2017-01-31
4355,4400,3,2017-01-01,2017-01-31
4312,4366,3,2017-01-01,2017-01-31
4366,4383,3,2017-01-01,2017-01-31
266,294,3,2017-01-01,2017-01-31
223,266,3,2017-01-01,2017-01-31
280,283,3,2017-01-01,2017-01-31
303,361,3,2017-01-01,2017-01-31
326,357,3,2017-01-01,2017-01-31
352,390,3,2017-01-01,2017-01-31
323,373,3,2017-01-01,2017-01-31
515,578,3,2017-01-01,2017-01-31
563,595,3,2017-01-01,2017-01-31
606,613,3,2017-01-01,2017-01-31
611,665,3,2017-01-01,2017-01-31
632,672,3,2017-01-01,2017-01-31
662,667,3,2017-01-01,2017-01-31
689,691,3,2017-01-01,2017-01-31
625,688,3,2017-01-01,2017-01-31
714,748,3,2017-01-01,2017-01-31
715,745,3,2017-01-01,2017-01-31
723,777,3,2017-01-01,2017-01-31
776,796,3,2017-01-01,2017-01-31
702,754,3,2017-01-01,2017-01-31
702,744,3,2017-01-01,2017-01-31
753,787,3,2017-01-01,2017-01-31
741,748,3,2017-01-01,2017-01-31
767,794,3,2017-01-01,2017-01-31
839,850,3,2017-01-01,2017-01-31
812,838,3,2017-01-01,2017-01-31
802,895,3,2017-01-01,2017-01-31
917,969,3,2017-01-01,2017-01-31
902,970,3,2017-01-01,2017-01-31
403,493,3,2017-01-01,2017-01-31
510,537,3,2017-01-01,2017-01-31
508,580,3,2017-01-01,2017-01-31
711,777,3,2017-01-01,2017-01-31
838,884,3,2017-01-01,2017-01-31
1231,1293,3,2017-01-01,2017-01-31
1277,1288,3,2017-01-01,2017-01-31
1225,1259,3,2017-01-01,2017-01-31
1440,1449,3,2017-01-01,2017-01-31
1440,1491,3,2017-01-01,2017-01-31
1449,1459,3,2017-01-01,2017-01-31
378,750,3,2017-01-01,2017-01-31
747,1029,3,2017-01-01,2017-01-31
309,751,3,2017-01-01,2017-01-31
381,760,3,2017-01-01,2017-01-31
308,706,3,2017-01-01,2017-01-31
771,1072,3,2017-01-01,2017-01-31
362,731,3,2017-01-01,2017-01-31
350,1254,3,2017-01-01,2017-01-31
1566,1585,3,2017-01-01,2017-01-31
1625,1686,3,2017-01-01,2017-01-31
1834,1882,3,2017-01-01,2017-01-31
1910,1941,3,2017-01-01,2017-01-31
1958,1974,3,2017-01-01,2017-01-31
1901,1912,3,2017-01-01,2017-01-31
1966,1993,3,2017-01-01,2017-01-31
1924,1968,3,2017-01-01,2017-01-31
1922,1923,3,2017-01-01,2017-01-31
1922,1998,3,2017-01-01,2017-01-31
1916,1919,3,2017-01-01,2017-01-31
1946,1963,3,2017-01-01,2017-01-31
1971,1992,3,2017-01-01,2017-01-31
1915,2000,3,2017-01-01,2017-01-31
1915,1974,3,2017-01-01,2017-01-31
1918,1944,3,2017-01-01,2017-01-31
1911,1949,3,2017-01-01,2017-01-31
1939,1952,3,2017-01-01,2017-01-31
1943,1953,3,2017-01-01,2017-01-31
1908,1986,3,2017-01-01,2017-01-31
1948,1958,3,2017-01-01,2017-01-31
2167,2191,3,2017-01-01,2017-01-31
2103,2177,3,2017-01-01,2017-01-31
2103,2195,3,2017-01-01,2017-01-31
2149,2184,3,2017-01-01,2017-01-31
2240,2292,3,2017-01-01,2017-01-31
2270,2274,3,2017-01-01,2017-01-31
2230,2252,3,2017-01-01,2017-01-31
2247,2291,3,2017-01-01,2017-01-31
2217,2240,3,2017-01-01,2017-01-31
2225,2273,3,2017-01-01,2017-01-31
2203,2228,3,2017-01-01,2017-01-31
2235,2271,3,2017-01-01,2017-01-31
2245,2248,3,2017-01-01,2017-01-31
2260,2271,3,2017-01-01,2017-01-31
2229,2243,3,2017-01-01,2017-01-31
2478,2492,3,2017-01-01,2017-01-31
2441,2497,3,2017-01-01,2017-01-31
2544,2596,3,2017-01-01,2017-01-31
2626,2644,3,2017-01-01,2017-01-31
2813,2833,3,2017-01-01,2017-01-31
3011,3093,3,2017-01-01,2017-01-31
3176,3197,3,2017-01-01,2017-01-31
3148,3176,3,2017-01-01,2017-01-31
3152,3158,3,2017-01-01,2017-01-31
3128,3183,3,2017-01-01,2017-01-31
3109,3158,3,2017-01-01,2017-01-31
3145,3165,3,2017-01-01,2017-01-31
3178,3199,3,2017-01-01,2017-01-31
3108,3161,3,2017-01-01,2017-01-31
3142,3164,3,2017-01-01,2017-01-31
215,659,3,2017-01-01,2017-01-31
1066,1506,3,2017-01-01,2017-01-31
1503,2667,3,2017-01-01,2017-01-31
771,3439,3,2017-01-01,2017-01-31
4082,4096,3,2017-01-01,2017-01-31
4033,4089,3,2017-01-01,2017-01-31
4004,4038,3,2017-01-01,2017-01-31
4013,4057,3,2017-01-01,2017-01-31
2105,3174,3,2017-01-01,2017-01-31
673,3182,3,2017-01-01,2017-01-31
655,3114,3,2017-01-01,2017-01-31
443,2576,3,2017-01-01,2017-01-31
2573,3180,3,2017-01-01,2017-01-31
1300,2563,3,2017-01-01,2017-01-31
606,2510,3,2017-01-01,2017-01-31
610,2600,3,2017-01-01,2017-01-31
610,2573,3,2017-01-01,2017-01-31
610,2570,3,2017-01-01,2017-01-31
255,2567,3,2017-01-01,2017-01-31
1232,3145,3,2017-01-01,2017-01-31
724,3188,3,2017-01-01,2017-01-31
772,2183,3,2017-01-01,2017-01-31
246,1095,3,2017-01-01,2017-01-31
746,3159,3,2017-01-01,2017-01-31
1001,3195,3,2017-01-01,2017-01-31
272,3475,3,2017-01-01,2017-01-31
3159,3405,3,2017-01-01,2017-01-31
4314,4335,3,2017-01-01,2017-01-31
4308,4356,3,2017-01-01,2017-01-31
4308,4325,3,2017-01-01,2017-01-31
4313,4365,3,2017-01-01,2017-01-31
4312,4347,3,2017-01-01,2017-01-31
4372,4397,3,2017-01-01,2017-01-31
229,243,3,2017-01-01,2017-01-31
209,217,3,2017-01-01,2017-01-31
271,274,3,2017-01-01,2017-01-31
375,393,3,2017-01-01,2017-01-31
402,490,3,2017-01-01,2017-01-31
522,592,3,2017-01-01,2017-01-31
620,631,3,2017-01-01,2017-01-31
664,691,3,2017-01-01,2017-01-31
612,663,3,2017-01-01,2017-01-31
645,665,3,2017-01-01,2017-01-31
738,800,3,2017-01-01,2017-01-31
744,800,3,2017-01-01,2017-01-31
723,770,3,2017-01-01,2017-01-31
777,798,3,2017-01-01,2017-01-31
757,788,3,2017-01-01,2017-01-31
776,789,3,2017-01-01,2017-01-31
776,798,3,2017-01-01,2017-01-31
725,745,3,2017-01-01,2017-01-31
754,776,3,2017-01-01,2017-01-31
850,868,3,2017-01-01,2017-01-31
849,865,3,2017-01-01,2017-01-31
859,895,3,2017-01-01,2017-01-31
916,969,3,2017-01-01,2017-01-31
508,588,3,2017-01-01,2017-01-31
1040,1054,3,2017-01-01,2017-01-31
1052,1055,3,2017-01-01,2017-01-31
354,707,3,2017-01-01,2017-01-31
341,766,3,2017-01-01,2017-01-31
315,719,3,2017-01-01,2017-01-31
740,1026,3,2017-01-01,2017-01-31
751,1043,3,2017-01-01,2017-01-31
704,1002,3,2017-01-01,2017-01-31
766,1045,3,2017-01-01,2017-01-31
330,751,3,2017-01-01,2017-01-31
362,712,3,2017-01-01,2017-01-31
799,1056,3,2017-01-01,2017-01-31
1873,1879,3,2017-01-01,2017-01-31
1949,1988,3,2017-01-01,2017-01-31
1942,1971,3,2017-01-01,2017-01-31
1901,1908,3,2017-01-01,2017-01-31
1901,1933,3,2017-01-01,2017-01-31
1901,1979,3,2017-01-01,2017-01-31
1904,1946,3,2017-01-01,2017-01-31
1904,1995,3,2017-01-01,2017-01-31
1956,1978,3,2017-01-01,2017-01-31
1955,1969,3,2017-01-01,2017-01-31
1927,1954,3,2017-01-01,2017-01-31
1909,1935,3,2017-01-01,2017-01-31
1909,1991,3,2017-01-01,2017-01-31
1928,1978,3,2017-01-01,2017-01-31
1906,1922,3,2017-01-01,2017-01-31
1989,2000,3,2017-01-01,2017-01-31
1957,1970,3,2017-01-01,2017-01-31
1918,1973,3,2017-01-01,2017-01-31
1980,1982,3,2017-01-01,2017-01-31
1934,1937,3,2017-01-01,2017-01-31
1939,1948,3,2017-01-01,2017-01-31
1943,1962,3,2017-01-01,2017-01-31
1903,1957,3,2017-01-01,2017-01-31
1903,1992,3,2017-01-01,2017-01-31
1902,1985,3,2017-01-01,2017-01-31
1948,1956,3,2017-01-01,2017-01-31
1948,1977,3,2017-01-01,2017-01-31
2102,2183,3,2017-01-01,2017-01-31
2150,2172,3,2017-01-01,2017-01-31
2117,2200,3,2017-01-01,2017-01-31
2237,2277,3,2017-01-01,2017-01-31
2214,2216,3,2017-01-01,2017-01-31
2214,2258,3,2017-01-01,2017-01-31
2202,2215,3,2017-01-01,2017-01-31
2211,2285,3,2017-01-01,2017-01-31
2252,2269,3,2017-01-01,2017-01-31
